井深,钻头深度,泵冲,立压log,大钩负荷,大钩高度,转速,钻压,入口流量log,出口流量log,总池体积,钻时,全烃,甲烷,出口密度,出口温度,垂深,钻头垂深,扭矩,方入,大钩速度,套压,泵冲1,泵冲3,迟到时间,泥浆溢漏,入口密度log,入口温度,H2S,C2,PWD垂深,PWD环空压力,PWD井斜,PWD方位,上返深度,操作模式,立压,测量回压,出口流量,出口密度,回压泵流量,循环回压,附加回压,入口流量,定点深度,定点垂深,定点压力,井口调节压力,定点压耗,定点ECD,钻头ECD,钻柱压降,钻头压降,环空压耗,目标回压,静液压力,溢流
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.8202369,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.67586,0,129.2587,166.2248,-1.186709,0.7169834,0.5916721,1.167415,1.16156,47.02687,51.93222,22.3805,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.2353,0.1946951,14.256,1.360878,5.08E-20,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252988,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.8202369,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.67586,0,129.2584,166.2248,-1.187024,0.7169834,0.5916721,1.167415,1.16156,46.99851,51.93222,22.3772,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.2109,0.1946678,14.27582,1.360878,2.60E-20,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252987,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.8202369,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.67586,0,129.2856,166.2248,-1.15985,0.7169834,0.5916721,1.167415,1.16156,46.99851,51.93222,22.3144,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.17929,0.1953195,14.30453,1.360006,1.67E-20,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252997,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7834079,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.56,0,129.3399,164.9381,-1.105513,0.7152036,0.5910396,1.167415,1.16156,46.99851,51.93222,22.3799,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.16356,0.1947026,14.33112,1.362217,1.07E-20,0,1.547805,11.18837,6800,6241.11,73.5,0,4.461511,1.201709,1.252947,10.69486,0.1727931,4.566149,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7465789,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.56,0,129.3568,166.6385,-1.088683,0.7152036,0.5910396,1.167415,1.16156,47.02687,51.93222,22.3857,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.15212,0.1965916,14.42088,1.360788,5.46E-21,0,1.547805,11.18837,6800,6241.11,73.5,0,4.461511,1.201709,1.252959,10.69486,0.1727931,4.566149,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7834079,-999.25,22.83437,-1.23E-06,16.47118,0,0,46.56,0,129.3457,166.6385,-1.09977,0.7152036,0.5916721,1.167415,1.16156,47.02687,51.93222,22.3687,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.18432,0.2003465,14.50404,1.367379,3.49E-21,0,1.547805,11.18837,6800,6241.11,73.5,0,4.461511,1.201709,1.253029,10.69486,0.1727931,4.566149,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7465789,-999.25,22.83437,-1.23E-06,16.44548,0,0,47.0651,0,129.3539,166.6385,-1.091506,0.7229625,0.5916721,1.16806,1.16156,47.02687,51.93222,22.3373,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.31818,0.1871606,14.39175,1.365126,2.24E-21,0,1.547805,11.30974,6800,6241.11,73.5,0,4.473468,1.201709,1.253015,10.89176,0.1765625,4.578389,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7465789,-999.25,22.83437,-1.23E-06,16.44548,0,0,47.0651,0,129.3539,166.6385,-1.091506,0.7229625,0.5916721,1.16806,1.16156,47.02687,51.93222,22.3373,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.49806,0.1674921,13.97038,1.40517,1.14E-21,0,1.547805,11.30974,6800,6241.11,73.5,0,4.473468,1.201709,1.2528,10.89176,0.1765625,4.578389,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7465789,-999.25,22.83437,-1.23E-06,16.44548,0,0,46.58484,0,129.3811,164.8501,-1.064345,0.7155853,0.5916721,1.16806,1.16156,47.02687,51.93222,22.3419,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.4668,0.1834254,13.68112,1.40517,7.32E-22,0,1.547805,11.19434,6800,6241.11,73.5,0,4.462101,1.201709,1.25279,10.70452,0.1729775,4.566752,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.70975,-999.25,22.83437,-1.23E-06,16.45833,0,0,46.58484,0,129.4272,166.5496,-1.018267,0.7155853,0.5910396,1.167415,1.162203,47.02687,51.93222,22.3419,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.39886,0.1973,13.71164,1.401808,4.69E-22,0,1.547805,11.19434,6800,6241.11,73.5,0,4.462101,1.201709,1.252993,10.70452,0.1729775,4.566752,0,72.1722,0
